cache-misses,instructions,power
12462.81,143808452.99,3.83
12605.54,143791211.24,3.83
12711.44,143778418.97,3.83
14149.22,143858248.71,3.83
18525.93,144102631.78,3.83
22554.49,144327575.16,3.84
25495.97,144491819.52,3.84
24127.47,144428062.41,3.84
19922.97,144231480.38,3.84
16195.37,144057196.18,3.82
13384.39,143925768.74,3.82
13375.84,143912726.37,3.82
13673.90,143887750.26,3.82
13949.48,143864657.38,3.83
14150.70,143847795.90,3.83
14079.81,143848932.34,3.83
13850.95,143853486.65,3.83
13647.17,143857541.77,3.83
13493.50,143860599.73,3.83
13509.60,143864778.46,3.83
13582.81,143877280.40,3.83
13649.69,143888699.84,3.83
13699.30,143897172.33,3.83
13517.56,143885334.11,3.83
12951.81,143847607.67,3.83
12437.85,143813335.74,3.84
12056.53,143787908.19,3.84
11996.70,143786978.11,3.84
11857.23,143787098.54,3.84
11730.29,143787208.14,3.83
11636.11,143787289.45,3.83
13334.71,143868883.92,3.83
18598.07,144121095.20,3.83
23319.81,144347352.63,3.83
26880.46,144517972.98,3.83
27526.73,144593818.65,3.83
28742.95,144791428.82,3.83
29836.29,144969073.44,3.86
30660.78,145103034.95,3.86
28923.15,144984899.71,3.86
23119.77,144570508.71,3.86
17927.58,144199760.16,3.83
14012.16,143920179.28,3.83
17282.81,142866376.82,3.83
28780.72,139583546.34,3.83
39416.56,136546852.00,3.82
47307.66,134293820.71,3.82
44450.83,128021940.49,3.82
33138.35,108906817.89,3.82
22895.26,91598664.52,3.66
15170.95,78546614.44,3.66
15574.98,77233292.42,3.66
19367.68,77209979.78,3.66
22893.21,77188309.35,3.65
25508.92,77172231.29,3.65
24452.25,77169694.08,3.65
20201.38,77167057.33,3.65
16334.36,77164658.67,3.64
13481.63,77162889.16,3.64
13004.69,77166965.51,3.64
12729.39,77181242.40,3.64
12480.21,77194164.51,3.64
12292.31,77203909.05,3.64
13568.37,77266656.07,3.64
17887.83,77471556.73,3.64
22025.42,77667829.93,3.65
25046.52,77811140.53,3.65
24221.13,77768526.16,3.65
20268.99,77569680.07,3.65
16503.70,77380234.62,3.64
13754.44,77241909.37,3.64
13867.08,77240067.99,3.64
15222.20,77283852.12,3.64
16466.12,77324043.35,3.67
17404.16,77354351.49,3.67
17143.89,77340527.78,3.67
15843.75,77280522.14,3.67
14618.55,77223974.87,3.64
13729.29,77182932.49,3.64
13448.77,77171268.33,3.64
13020.30,77155778.97,3.64
12615.64,77141150.09,3.64
12315.40,77130296.41,3.64
15941.31,92539078.43,3.64
27864.13,142585373.79,3.64
39232.86,190305908.46,3.80
47484.37,224941780.39,3.80
49356.93,231273077.40,3.80
50619.80,231239508.29,3.80
51808.27,231207916.63,3.92
52690.05,231184477.66,3.92
50478.65,224316439.75,3.92
42471.44,201000907.05,3.92
34733.59,178469676.82,3.84
29083.72,162018302.36,3.84
27094.49,159460866.57,3.84
23300.53,159279202.77,3.84
19767.22,159110020.12,3.84
17102.76,158982439.76,3.84
16430.69,158961741.47,3.84
15794.12,158970075.87,3.84
15199.69,158977858.57,3.84
14761.18,158983599.92,3.84
14692.45,159025191.06,3.84
14780.61,159164997.89,3.84
14865.13,159299037.52,3.84
14929.20,159400648.21,3.84
14808.43,159410763.91,3.84
14358.95,159386795.27,3.84
13937.37,159364314.71,3.84
13619.46,159347362.15,3.84
13511.51,159322532.08,3.84
13353.42,159246331.51,3.84
13205.98,159175266.96,3.84
13094.81,159121677.29,3.84
13150.24,159112467.56,3.84
13425.34,159118735.21,3.84
13694.96,159124877.84,3.84
13891.82,159129362.94,3.84
13790.00,158816257.06,3.84
13308.27,157728200.56,3.84
12853.78,156701671.93,3.83
12503.60,155910740.04,3.83
13751.76,155286331.09,3.83
18330.29,153635748.57,3.83
22658.33,152075468.53,3.80
25922.10,150898863.91,3.80
25494.38,150584974.02,3.80
21299.44,150398103.28,3.80
17354.78,150222382.05,3.79
14380.12,150089870.96,3.79
13569.91,150040237.15,3.79
13119.79,149971456.31,3.79
12681.69,149904513.83,3.80
12356.65,149854846.83,3.80
12627.11,149858196.68,3.80
13882.69,149912681.55,3.80
15107.15,149965815.80,3.80
16015.62,150005237.99,3.80
16536.69,149981401.53,3.80
17611.70,149862543.14,3.80
18637.18,149749160.15,3.80
19410.50,149663658.22,3.80
19098.00,149674855.08,3.80
17320.14,149789039.37,3.80
15593.37,149899943.07,3.80
14291.21,149983575.37,3.80
37931.73,150177211.40,3.80
129657.02,150829100.38,3.80
218997.11,151464037.87,3.83
285281.70,151935120.52,3.83
383410.87,153984028.67,3.83
678221.25,161007362.56,3.83
973011.28,168030211.70,4.00
1196481.15,173353984.43,4.00
1249870.50,174369437.52,4.00
1229127.74,172916715.19,4.00
1208649.88,171482544.86,3.90
1193786.92,170441614.79,3.90
1186476.46,169754160.33,3.90
1176090.27,168365160.57,3.90
1165804.14,166989542.20,3.86
1158172.50,165968922.12,3.86
1155842.11,165673002.03,3.86
1155274.74,165657903.78,3.86
1154737.96,165643619.59,3.86
1154317.49,165632430.31,3.86
1156665.81,165993347.98,3.86
1166116.38,167387207.47,3.86
1175374.79,168752726.30,3.89
1182508.32,169804847.37,3.89
1182523.22,169772864.25,3.89
1174521.29,168460901.12,3.89
1166533.87,167151317.73,3.87
1160607.72,166179691.34,3.87
1158539.82,165863061.24,3.87
1157612.67,165799791.58,3.87
1156713.28,165738416.64,3.85
1156035.06,165692133.89,3.85
1155599.50,165660748.23,3.85
1154733.25,165595101.35,3.85
1153876.92,165530206.48,3.86
1153231.17,165481269.37,3.86
1153886.52,165526165.95,3.86
1157508.35,165780982.41,3.86
1161127.19,166035588.04,3.86
1163812.13,166224488.99,3.86
1163973.30,166247329.47,3.86
1161069.94,166088948.59,3.86
1158184.81,165931562.82,3.86
1156009.15,165812878.47,3.86
1176554.43,164476107.03,3.86
1266085.00,159045027.03,3.86
1356051.14,153587524.49,3.95
1422800.21,149538409.71,3.95
1452609.14,146184383.89,3.95
1479737.20,138262343.45,3.95
1506851.58,130344296.38,3.88
1527298.48,124373310.06,3.88
1536931.40,122427066.51,3.88
1545074.60,123696117.18,3.88
1553441.63,125000051.52,3.93
1559784.39,125988517.87,3.93
1560101.29,126022341.94,3.93
1552106.30,124712009.61,3.93
1544067.18,123394445.04,3.89
1538004.90,122400871.76,3.89
1535454.18,122011855.37,3.89
1534708.53,122014186.36,3.89
1533925.36,122016634.64,3.89
1533353.52,122018422.27,3.89
1534036.73,122071950.84,3.89
1537820.09,122294453.40,3.89
1541645.37,122519421.02,3.89
1544530.00,122689068.74,3.89
1546950.35,123019060.33,3.89
1552119.01,124099352.61,3.89
1557316.35,125185640.55,3.94
1561235.66,126004808.50,3.94
1560970.11,126033688.49,3.94
1553220.65,124776288.55,3.94
1545208.40,123476250.41,3.90
1539263.83,122511705.99,3.90
1536723.91,122116398.56,3.90
1536055.01,122080845.22,3.90
1535372.33,122044559.64,3.89
1534857.53,122017196.74,3.89
1534614.67,122014258.00,3.89
1534516.85,122054789.18,3.89
1534415.94,122096599.84,3.89
1534341.07,122127620.65,3.89
1534349.42,122132767.14,3.89
1534523.63,122098612.36,3.89
1534702.38,122063569.28,3.89
1534837.17,122037143.35,3.89
1534790.37,122024953.73,3.89
1534300.26,122022842.74,3.89
1533783.39,122020616.49,3.89
1533391.58,122018928.86,3.89
1533190.30,122017745.15,3.89
1533025.00,122015606.62,3.89
1532854.47,122013400.42,3.90
1532725.88,122011736.74,3.90
1535251.49,122312313.19,3.90
1547370.36,123725312.53,3.90
1560428.33,125247804.96,3.90
1569962.72,126359466.10,3.90
1571673.06,126544606.43,3.90
1560099.97,125129651.02,3.90
1548093.39,123661695.52,3.92
1539039.25,122554712.69,3.92
1535157.98,122017596.03,3.92
1537106.17,121955471.35,3.92
1539218.34,121888117.92,3.89
1540760.55,121838939.22,3.89
1541040.95,121827350.32,3.89
1539029.39,121879054.52,3.89
1536929.52,121933028.74,3.89
1535346.01,121973730.60,3.89
1534578.68,121995845.77,3.89
1534617.09,122006824.66,3.89
1534656.97,122018225.31,3.89
1534687.04,122026822.52,3.89
1535431.04,121999089.75,3.89
1539060.61,121839733.77,3.89
1542970.03,121668091.19,3.89
1545870.57,121540743.46,3.89
1548167.61,121739508.07,3.89
1552211.14,123024076.24,3.89
1556474.41,124378451.41,3.93
1559619.45,125377580.64,3.93
1560946.37,125776042.61,3.93
1558833.28,124982092.40,3.93
1556483.84,124099339.39,3.92
1554768.38,123454789.57,3.92
1552879.66,123057955.52,3.92
1547731.33,122756341.59,3.92
1542031.21,122422401.26,3.89
1537869.21,122178571.81,3.89
1535566.38,122051687.48,3.89
1534700.79,122041938.20,3.89
1533777.89,122031543.31,3.89
1533081.94,122023704.54,3.89
1532928.31,122004635.77,3.89
1534125.95,121925137.56,3.89
1535460.35,121836560.97,3.89
1536434.68,121771885.99,3.89
1538639.60,121957705.83,3.89
1547481.59,123107087.82,3.89
1556963.62,124339669.96,3.93
1564114.00,125269158.13,3.93
1566328.00,125602373.55,3.93
1556463.70,124574488.19,3.93
1545946.64,123478584.37,3.89
1538188.16,122670130.73,3.89
1533484.51,122179709.76,3.89
1533149.39,122143108.42,3.89
1532769.17,122101580.33,3.89
1532491.54,122071258.23,3.89
1532430.67,122054537.56,3.89
1532983.74,122057910.09,3.89
1533597.54,122061652.96,3.89
1534052.95,122064429.94,3.89
1534933.31,122103373.78,3.89
1538473.70,122317523.76,3.89
1542349.95,122551989.45,3.91
1545273.02,122728799.65,3.91
1547986.16,122960570.70,3.91
1553705.31,123718094.42,3.91
1560250.45,124585023.75,3.93
1565029.44,125218019.78,3.93
1566274.69,125439138.47,3.93
1556863.07,124525022.43,3.93
1546321.33,123501140.27,3.89
1538500.03,122741485.77,3.89
1533746.97,122275420.33,3.89
1533452.59,122219754.64,3.89
1533132.87,122159295.82,3.89
1532897.00,122114695.06,3.89
1532773.80,122082884.43,3.89
1532949.80,122064137.84,3.89
1533148.20,122043005.26,3.89
1533295.40,122027326.25,3.89
1533465.48,122022353.93,3.89
1533958.34,122051363.70,3.89
1534515.51,122084158.78,3.90
1534919.91,122107961.66,3.90
1536663.90,122255242.99,3.90
1546617.92,123141727.67,3.90
1557799.18,124137507.94,3.93
1566094.95,124876312.65,3.93
1570130.04,125234743.58,3.93
1562422.65,124542308.64,3.93
1553956.08,123781667.82,3.90
1547571.45,123208069.82,3.90
1545083.47,122985009.57,3.90
1555408.04,123915578.70,3.90
1567189.53,124977461.55,3.89
1575930.63,125765310.12,3.89
1581782.97,125958742.66,3.89
1581088.76,123600961.05,3.89
1580302.17,120929388.79,3.90
1579709.01,118914760.53,3.90
1579189.40,117525671.70,3.90
1578366.34,117526130.84,3.90
1577421.55,117526657.89,3.88
1576709.09,117527055.33,3.88
1571407.52,118352410.19,3.88
1532558.87,125044746.43,3.88
1485912.62,133080351.31,3.91
1451853.45,138947618.37,3.91
1421141.08,143661268.54,3.91
1368988.56,148158801.44,3.91
1301809.59,153952186.16,3.84
1256365.00,157871240.52,3.84
1229616.61,160173820.42,3.84
1228113.51,160279399.19,3.84
1226599.42,160385749.71,3.84
1225355.70,160473109.06,3.84
1224361.98,160531571.56,3.84
1223619.80,160496974.89,3.84
1222764.26,160457093.87,3.85
1222119.09,160427019.65,3.85
1222115.12,160428251.60,3.85
1225988.80,160620626.35,3.85
1230508.86,160845101.24,3.86
1233917.42,161014377.39,3.86
1236082.21,161121897.98,3.86
1232596.09,160948879.85,3.86
1228449.73,160743093.62,3.84
1225373.40,160590413.51,3.84
1231351.24,160001557.97,3.84
1303446.80,155848826.46,3.84
1388100.63,150972733.79,3.90
1451937.95,147295680.30,3.90
1509628.74,143692434.78,3.90
1529011.47,137185983.44,3.90
1553250.82,129049247.07,3.87
1571234.86,123012313.64,3.87
1587017.99,117727976.35,3.87
1587820.25,117659865.40,3.87
1588811.20,117575735.38,3.86
1589574.72,117510913.89,3.86
1590168.95,117460679.85,3.86
1589436.93,117526112.93,3.86
1588529.92,117607187.54,3.87
1587845.95,117668325.77,3.87
1587313.10,117720360.70,3.87
1588703.26,117678745.68,3.87
1590477.08,117625645.77,3.87
1591793.13,117586249.06,3.87
1593617.53,117603104.87,3.87
1606510.18,118640160.63,3.87
1622748.27,119946316.34,3.89
1634993.39,120931286.23,3.89
1645815.09,121803984.03,3.89
1632635.90,120804216.06,3.89
1615251.62,119485452.11,3.88
1602558.34,118522545.11,3.88
1590974.29,117646274.80,3.88
1590237.12,117648269.63,3.88
1589286.28,117650842.67,3.87
1588580.81,117652751.70,3.87
1587956.13,117654193.56,3.87
1588510.67,117646466.11,3.87
1589216.69,117636627.86,3.86
1589760.67,117629047.58,3.86
1590222.14,117622462.44,3.86
1589371.40,117630056.69,3.86
1588284.16,117639762.05,3.87
1587464.28,117647080.85,3.87
1587071.29,117683537.58,3.87
1598742.14,118569687.64,3.87
1613949.06,119724326.40,3.86
1625231.62,120580993.87,3.86
1635524.85,121358187.42,3.86
1625588.06,120457524.71,3.86
1612803.72,119298763.23,3.91
1603163.07,118424943.10,3.91
1593777.39,117578681.58,3.91
1590629.89,117587512.25,3.91
1586540.68,117598985.01,3.86
1583506.75,117607497.06,3.86
1580731.36,117618959.38,3.86
1585892.66,117766128.81,3.86
1592581.37,117956850.69,3.87
1597625.32,118100673.75,3.87
1602518.88,118239651.25,3.87
1599556.86,118126785.16,3.87
1595706.04,117980051.85,3.87
1592802.14,117869400.51,3.87
1589955.94,117758828.53,3.87
1595070.12,117551423.32,3.87
1602037.44,117268864.56,3.86
1607124.68,117062551.81,3.86
1612110.14,116876240.18,3.86
1613950.37,118120665.58,3.86
1616361.31,119751023.47,3.90
1618179.40,120980473.68,3.90
1619997.48,122209923.89,3.90
1616806.58,121672011.37,3.90
1605110.76,119680852.26,3.88
1598808.47,118607915.25,3.88
1592546.82,117543691.90,3.88
1590011.74,117558604.85,3.88
1586663.52,117578301.29,3.86
1584083.74,117593477.24,3.86
1581566.70,117608293.11,3.86
1584212.99,117601534.14,3.86
1587718.63,117592580.29,3.87
1590362.23,117585828.20,3.87
1593106.35,117580078.31,3.87
1594779.36,117640919.04,3.87
1596919.37,117718742.19,3.88
1598560.04,117778406.61,3.88
1600200.71,117838071.02,3.88
1604601.59,118242500.72,3.88
1620738.60,119729189.22,3.91
1629602.58,120545820.28,3.91
1638466.56,121362451.33,3.91
1632942.89,120977160.15,3.91
1611152.06,119427323.90,3.86
1599156.84,118574183.48,3.86
1587161.61,117721043.05,3.86
1587006.89,117658282.63,3.86
1588662.66,117575300.08,3.86
1589559.93,117530330.94,3.86
1590457.21,117485361.79,3.86
1589929.98,117511331.27,3.86
1587819.86,117615364.08,3.87
1586667.57,117672174.48,3.87
1585515.27,117728984.88,3.87
1591499.69,118118409.99,3.87
1614175.20,119574504.00,3.89
1626727.78,120380560.50,3.89
1639280.36,121186617.00,3.89
1555342.36,125598331.23,3.89
1190500.60,143546393.11,3.97
980549.72,153874737.39,3.97
770598.85,164203081.68,3.97
676059.06,164091094.99,3.97
453182.81,154048952.91,4.05
325315.19,148287617.57,4.05
197447.57,142526282.23,4.05
159063.37,144004689.86,4.05
117227.19,156000201.06,4.21
92969.70,162955450.34,4.21
68712.20,169910699.61,4.21
58716.25,171944215.25,4.21
39581.26,173651678.67,4.00
28271.51,174660875.70,4.00
17202.40,175648600.44,4.00
14574.15,175866485.86,4.00
13938.36,175849672.65,4.00
13567.39,175839862.53,4.00
13196.42,175830052.42,4.00
16096.45,175723111.37,4.00
29875.20,175242236.90,4.01
37877.20,174962969.54,4.01
45879.19,174683702.18,4.01
47786.62,174641477.59,4.01
47078.13,174775103.78,4.02
46663.29,174853344.95,4.02
46248.45,174931586.13,4.02
45981.94,174952584.18,4.02
45252.57,174953365.53,4.02
44827.21,174953821.21,4.02
44401.85,174954276.89,4.02
45414.04,174443214.01,4.02
50721.06,172038262.99,4.07
53821.59,170633212.27,4.07
56922.12,169228161.54,4.07
57935.13,169062223.49,4.07
58605.55,170150816.47,4.17
59006.78,170802317.19,4.17
59399.47,171439956.20,4.17
57131.17,171716830.56,4.17
46113.08,172198834.59,4.17
39595.20,172483969.33,4.17
33077.32,172769104.08,4.17
48460.79,180211143.75,4.17
133177.48,216083976.36,4.19
183144.53,237242260.90,4.19
234197.83,258860508.14,4.19
236827.86,256516154.04,4.19
178607.93,215362630.63,4.96
143905.24,190832573.77,4.96
109202.54,166302516.90,4.96
92522.67,172434630.78,4.96
66263.32,243906063.76,4.65
50998.15,285454085.60,4.65
35393.75,327925396.82,4.65
36201.56,342565938.84,4.65
68779.82,339312390.32,4.73
88185.66,337374354.42,4.73
107591.49,335436318.51,4.73
116432.77,333832673.82,4.73
126979.68,329233782.64,4.73
133316.48,326470677.25,4.73
139653.28,323707571.87,4.73
136908.00,323178591.12,4.73
111373.24,325489202.01,4.96
95884.24,326890783.38,4.96
80395.24,328292364.75,4.96
92768.86,331123457.33,4.96
189738.29,343155108.10,4.92
248022.19,350386784.75,4.92
306306.09,357618461.40,4.92
314658.89,351265179.00,4.92
232665.77,300525480.24,5.49
182913.80,269737529.05,5.49
133161.82,238949577.87,5.49
115565.30,252474549.56,5.49
142697.61,407000667.90,5.78
159531.34,502873550.27,5.78
176365.08,598746432.63,5.78
184567.52,641099675.50,5.78
187418.21,631240618.84,6.34
189141.40,625281008.15,6.34
190902.87,619188961.67,6.34
195618.83,601737382.62,6.34
219092.88,513586878.22,6.24
233655.02,458902686.59,6.24
248533.72,403029708.18,6.24
248316.06,377481720.38,6.24
203580.68,383391030.05,5.45
175333.34,387122356.45,5.45
146471.93,390934798.65,5.45
129223.58,405013142.28,5.45
115818.10,486698024.24,6.11
107201.72,539200979.89,6.11
98585.35,591703935.54,6.11
96223.66,619866219.22,6.11
113828.37,607385450.23,6.44
125175.33,599341081.68,6.44
136522.30,591296713.13,6.44
149053.43,574524886.69,6.44
194446.00,462375275.61,5.38
225300.05,386145421.86,5.38
256154.10,309915568.10,5.38
270263.90,254109041.33,5.38
177665.95,261048481.32,4.05
115451.06,265710965.39,4.05
53236.17,270373449.46,4.05
8248.24,273776686.76,4.05
10778.66,273927340.97,4.00
12508.70,274030342.85,4.00
14238.74,274133344.73,4.00
16000.68,274303281.52,4.00
21061.07,275328380.23,4.04
24478.21,276020600.24,4.04
27895.35,276712820.25,4.04
29760.49,277116449.31,4.04
22819.35,275977062.39,3.99
18012.64,275188041.08,3.99
13205.92,274399019.78,3.99
9369.78,273782143.74,3.99
7763.87,273683032.14,3.98
6665.30,273615231.59,3.98
5542.84,273545957.12,3.98
5163.49,273530220.72,3.98
10528.38,273952538.94,3.99
14233.57,274244207.23,3.99
17938.75,274535875.51,3.99
21391.86,274851421.67,3.99
28149.16,275923589.02,4.00
32756.91,276654690.53,4.00
37364.65,277385792.04,4.00
40013.07,277837156.39,4.00
28597.36,276418319.14,4.02
20671.95,275433285.22,4.02
12746.55,274448251.30,4.02
6447.84,273657618.20,4.02
7183.80,273634230.14,3.99
7684.78,273618309.57,3.99
8185.75,273602388.99,3.99
8516.18,273589686.29,3.99
7749.78,273587176.38,3.99
7219.20,273585438.79,3.99
6688.62,273583701.20,3.99
6261.17,273580941.86,3.99
6154.04,273561990.75,3.98
6079.16,273548744.28,3.98
6004.27,273535497.81,3.98
5921.08,273523620.61,3.98
5613.42,273509048.90,3.98
5397.95,273498843.46,3.98
5182.48,273488638.01,3.98
5073.89,273480673.33,3.98
6196.07,273487861.93,3.98
6977.54,273492867.96,3.98
7759.01,273497873.99,3.98
8733.22,273529592.11,3.98
13626.79,273943116.16,3.99
17015.46,274229471.31,3.99
20404.14,274515826.46,3.99
22851.63,274727369.09,3.99
18119.30,274399445.68,3.98
14784.70,274168377.50,3.98
11450.10,273937309.32,3.98
8606.55,273739139.48,3.98
8007.83,273676849.21,3.98
7594.38,273633832.82,3.98
7180.92,273590816.44,3.98
7521.05,273640864.15,3.98
18657.69,275038902.32,4.01
26541.47,276028593.84,4.01
34425.26,277018285.36,4.01
40592.83,277795166.65,4.01
29161.90,276412633.74,3.98
21234.74,275453869.94,3.98
13307.58,274495106.13,3.98
6836.44,273692783.14,3.98
10332.07,273767481.55,3.98
12819.22,273820629.84,3.98
15306.38,273873778.13,3.98
17278.26,273914988.22,3.98
13737.39,273822019.39,3.98
11251.06,273756738.68,3.98
8764.74,273691457.96,3.98
6838.76,273651120.71,3.98
10662.26,273948323.92,3.98
13395.67,274160793.76,3.98
16188.50,274377882.51,3.98
18362.97,274546712.57,3.98
14767.74,274263362.87,3.99
12191.58,274060329.22,3.99
9615.41,273857295.57,3.99
7302.60,273675624.41,3.99
6830.67,273654013.89,3.98
6486.87,273638270.46,3.98
6150.38,273622861.99,3.98
5933.29,273611223.56,3.98
7648.34,273652089.18,3.99
8883.38,273681517.17,3.99
10118.42,273710945.16,3.99
11221.79,273737788.70,3.99
10895.75,273746098.05,3.99
10665.87,273751956.59,3.99
10435.99,273757815.13,3.99
10175.43,273760258.51,3.99
8786.31,273692600.38,3.98
7781.44,273643657.41,3.98
6776.57,273594714.44,3.98
5861.68,273551320.44,3.98
6072.45,273614162.89,3.98
6220.59,273658328.65,3.98
6368.72,273702494.40,3.98
6514.47,273740270.77,3.98
6856.84,273686430.18,3.98
7105.61,273647308.05,3.98
7354.39,273608185.91,3.98
7698.09,273581078.28,3.98
11986.79,273928385.80,3.98
15084.82,274179270.71,3.98
18182.86,274430155.63,3.98
20974.70,274657423.91,3.98
16806.24,274368861.13,3.98
13787.93,274159917.49,3.98
10769.62,273950973.85,3.98
7924.53,273752987.16,3.98
7806.54,273709596.20,3.98
7722.05,273678526.93,3.98
7633.81,273646076.81,3.98
7534.13,273615232.96,3.98
6603.55,273575646.11,3.97
5926.38,273546839.13,3.97
5249.21,273518032.15,3.97
4612.45,273490879.81,3.97
5103.28,273508010.04,3.98
5453.39,273520229.28,3.98
5819.07,273532991.61,3.98
6168.83,273545182.53,3.98
6615.93,273559748.32,3.97
6942.57,273570390.09,3.97
7269.22,273581031.87,3.97
7588.30,273591534.82,3.97
7911.80,273610169.57,3.98
8148.63,273623811.49,3.98
8385.45,273637453.40,3.98
8752.86,273667776.77,3.98
21175.84,275208779.65,4.00
30145.93,276321470.09,4.00
39116.02,277434160.52,4.00
47475.72,278471576.06,4.00
35831.27,277053006.38,4.00
27199.73,276001480.51,4.00
18568.18,274949954.64,4.00
10070.14,273914873.98,4.00
9086.28,273825514.99,3.97
8360.66,273759611.10,3.97
7619.26,273692274.52,3.97
6914.92,273628183.24,3.97
6821.25,273609219.47,3.97
6751.42,273595083.12,3.97
6681.59,273580946.77,3.97
6612.75,273566905.27,3.97
7191.34,273602670.84,3.98
7627.09,273629606.70,3.98
8072.31,273657128.12,3.98
8508.06,273684063.98,3.98
9245.08,273729946.70,3.99
11075.15,273843878.18,3.99
12169.15,273911984.97,3.99
13260.85,273979982.23,3.99
11082.45,273850890.48,3.98
9448.13,273754040.89,3.98
7813.81,273657191.30,3.98
6179.48,273560341.71,3.98
6365.21,273561170.57,3.98
6888.20,273566721.68,3.98
7201.98,273570052.23,3.98
7515.76,273573382.78,3.98
10619.09,273760529.21,3.98
18380.66,274229369.01,3.98
23045.15,274511128.58,3.98
27709.64,274792888.16,3.98
25116.53,274657356.59,3.97
18219.71,274294337.66,3.97
14039.37,274074302.14,3.97
9859.02,273854266.63,3.97
9403.49,273811809.63,3.98
8847.16,273735906.83,3.98
8511.36,273690090.40,3.98
8175.55,273644273.97,3.98
7601.18,273616560.42,3.98
6167.99,273550462.57,3.98
5276.65,273509354.66,3.98
4404.27,273469121.39,3.98
4873.82,273502104.68,3.98
6180.28,273591387.27,3.98
6976.92,273645829.18,3.98
7773.56,273700271.09,3.98
7859.96,273696908.29,3.98
7931.79,273678006.79,3.98
7975.66,273666462.00,3.98
8020.49,273654666.24,3.98
8423.93,274776659.64,3.98
9446.20,277639122.62,3.98
10067.54,279378930.96,3.98
10688.87,281118739.31,3.98
12092.01,280552568.19,3.98
15687.20,278072408.13,3.98
17945.29,276514653.12,3.98
20203.38,274956898.12,3.98
18951.42,274532454.70,3.99
14293.18,274186150.00,3.99
11320.53,273965155.60,3.99
8347.87,273744161.20,3.99
7297.86,273668825.49,3.98
6225.23,273596556.76,3.98
5543.75,273550641.55,3.98
4862.26,273504726.33,3.98
4818.12,273498568.14,3.98
5085.83,273507737.70,3.98
5257.42,273513615.12,3.98
5429.02,273519492.54,3.98
5577.09,273523076.12,3.98
5871.24,273529101.71,3.98
6061.45,273532997.87,3.98
6251.65,273536894.04,3.98
6775.70,273562172.03,3.98
8117.38,273630417.01,3.98
8980.36,273674312.97,3.98
9843.34,273718208.93,3.98
9308.39,273694620.34,3.98
7211.70,273598156.86,3.98
5860.62,273535997.04,3.98
4509.54,273473837.22,3.98
4660.93,273494823.79,3.98
6040.45,273597852.94,3.98
6950.40,273665812.24,3.98
7840.99,273732325.60,3.98
9707.55,273865159.85,3.98
14402.29,274197189.77,3.98
17438.49,274411920.83,3.98
20474.68,274626651.89,3.98
19355.04,274552895.11,3.97
13982.26,274188143.52,3.97
10524.46,273953396.81,3.97
7066.65,273718650.11,3.97
17682.56,274330351.89,4.02
50904.55,276270142.88,4.02
72190.25,277512988.58,4.02
93475.95,278755834.29,4.02
87403.58,278409611.31,3.98
54474.37,276510805.65,3.98
33033.58,275274459.68,3.98
11592.78,274038113.71,3.98
5564.58,273662959.43,3.97
5739.60,273594748.60,3.97
5853.05,273550535.34,3.97
5966.50,273506322.09,3.97
6162.63,273503793.09,3.98
6641.57,273530847.70,3.98
6954.88,273548546.21,3.98
7275.01,273566629.48,3.98
7112.80,273564668.38,3.98
6392.58,273544882.02,3.98
5920.55,273531914.27,3.98
5448.53,273518946.53,3.98
7654.06,273678109.24,3.98
14492.23,274153035.53,3.98
18982.34,274464883.58,3.98
23570.06,274783510.94,3.98
22981.43,274746049.10,4.00
17497.14,274375153.09,4.00
13888.43,274131099.97,4.00
10279.71,273887046.86,4.00
8671.41,273772606.48,3.97
7280.41,273661624.83,3.97
6375.68,273589439.93,3.97
5470.94,273517255.02,3.97
6571.37,273546181.84,3.98
10562.02,273693388.36,3.98
13296.67,273794263.62,3.98
15973.14,273892992.59,3.98
15832.94,273898036.01,3.98
12814.65,273816953.07,3.98
10815.43,273763246.13,3.98
8816.21,273709539.19,3.98
8002.26,273684721.64,3.97
7583.59,273664816.28,3.97
7295.39,273651114.20,3.97
7013.32,273637703.66,3.97
6636.60,273613881.40,3.98
5798.92,273556395.63,3.98
5241.64,273518152.46,3.98
4684.36,273479909.30,3.98
4831.96,273480580.06,3.97
5839.77,273521784.25,3.97
6506.62,273549048.37,3.97
7173.47,273576312.50,3.97
32181.88,266741576.67,3.98
106775.75,246146758.37,3.98
156581.73,232395692.40,3.98
206387.71,218644626.43,3.98
205560.40,203796059.01,3.98
149037.60,173833652.62,3.98
111216.40,153784853.21,3.98
73395.20,133736053.80,3.98
57825.47,125041460.83,3.80
52743.91,121006548.28,3.80
49259.73,118240013.45,3.80
45849.69,115532341.06,3.80
40636.95,117105799.64,3.73
28391.59,124857292.68,3.73
19970.11,130188219.06,3.73
11727.80,135405721.48,3.73
8391.38,137603449.56,3.83
7325.16,138542089.79,3.83
6605.56,139175589.47,3.83
5885.95,139809089.15,3.83
6082.87,139379841.99,3.83
7604.42,137225608.40,3.83
8625.89,135779396.22,3.83
9647.35,134333184.04,3.83
9675.82,127201236.30,3.74
8509.08,106858121.45,3.74
7718.53,93074049.31,3.74
6927.97,79289977.17,3.74
8115.08,83153030.55,3.68
12878.35,112924637.52,3.68
16136.53,133289106.94,3.68
19465.54,154096282.21,3.68
19890.99,161637361.68,3.85
17055.59,159193658.27,3.85
15084.26,157494660.30,3.85
13154.88,155831811.21,3.85
15741.73,151672124.15,3.84
